"Survey Year","Set count","Number of positive sets","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Biomass index","Lower interval","Upper interval","CV"
2009,155,108,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2199650.9871865301","1705786.4606150701","2751053.4627089798","0.12028556752762801"
2009,155,56,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","324604.221422025","197171.567613363","471276.97740054497","0.215549925285899"
2009,155,92,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","1624308.6961167599","1216239.6006060401","2077322.3859741299","0.13680721145508401"
2009,155,26,"172919","619","ISOPSETTA ISOLEPIS","BUTTER SOLE","PLIE À ÉCAILLES RÉGULIÈRES","urn:lsid:marinespecies.org:taxname:281189","149839.29519229001","46482.268961073103","284063.14368040097","0.40535411981144398"
2009,155,64,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","1777909.5381873599","1139586.2417842201","2628777.9495370402","0.21806134063309801"
2009,155,40,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","39379.889575940499","24174.013325206899","57542.094206303802","0.212293749500402"
2009,155,105,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2029877.0915612199","1359463.7949983501","2859121.1915728301","0.18972019975325399"
2009,155,94,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","2672708.09124615","1719595.9618092601","3843525.6211828999","0.199147078624794"
2009,155,2,"172893","631","PLATICHTHYS STELLATUS","STARRY FLOUNDER","FLET ÉTOILÉ","urn:lsid:marinespecies.org:taxname:154781","274468.16251033399","0.0","821026.49659593997","0.970577649052904"
2009,155,24,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","45996.229963213897","24298.770922568601","78130.864723715698","0.28613307759793"
2009,155,42,"172928","636","PSETTICHTHYS MELANOSTICTUS","SAND SOLE","SOLE DE SABLE","urn:lsid:marinespecies.org:taxname:282396","516087.21412500401","236870.83330885999","912400.13350726501","0.337908923105675"
2011,184,143,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","5020718.6806359095","2056721.0174872","10648548.83083","0.47326698850885601"
2011,184,47,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","1223305.9326277501","785141.02146853402","1771693.9663800399","0.208321869426741"
2011,184,23,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","46600.171770304703","16891.326605581598","96994.435333556903","0.44836315168247298"
2011,184,47,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","382280.801785396","253325.19747570399","533767.57719736197","0.18826036774382601"
2011,184,180,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","14629046.124194801","10418850.985589501","19843563.660677198","0.16313010992021901"
2011,184,50,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","317562.45276407897","175162.25785669801","491444.54850277997","0.25367529095746899"
2011,184,43,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","126281.24692955401","74654.146581072797","192946.369065028","0.233928825962918"
2011,184,124,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","1784596.8225340999","1078834.6486333399","2804474.43223684","0.25870501594506101"
2011,184,9,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","54199.905044961299","20923.6508410032","91236.325915952693","0.34086766612889702"
2011,184,25,"164719","226","MICROGADUS PROXIMUS","PACIFIC TOMCOD","POULAMON DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:275873","33146.623920156802","12035.563269284799","60142.929748192299","0.378160184810577"
2011,184,95,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","1054813.5685854801","520159.95686891599","1820478.60666909","0.31476692703172998"
2011,184,20,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","15346.539658334899","3215.5014288959201","35839.973257476297","0.58875482756545106"
2011,184,34,"630414","361","AMMODYTES PERSONATUS","PACIFIC SAND LANCE","LANÇON GOURDEAU","urn:lsid:marinespecies.org:taxname:272967","61063.223832372903","24236.4742296615","110524.89559858201","0.37210357752154599"
2011,184,20,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","56530.793116249202","32867.108744027799","82052.387670478798","0.21929448464235099"
2011,184,57,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","310740.87704452698","134811.08793706499","536465.19346183306","0.33903357370908999"
2011,184,41,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","729392.90025287005","392764.94132243702","1222172.5177893799","0.308360029687888"
2011,184,56,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","596617.07063188101","322893.68256925198","908574.98981875705","0.25705884805403001"
2011,184,15,"166713","407","SEBASTES CAURINUS","COPPER ROCKFISH","SÉBASTE CUIVRÉ","urn:lsid:marinespecies.org:taxname:274780","94868.305180073105","40391.401644435697","162143.361776707","0.34400434460143298"
2011,184,14,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","21595.8194111497","7282.3878820679301","41593.762179288897","0.39677371714662202"
2011,184,35,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1772780.9795074901","226555.96521026199","4098195.5235877","0.564207055871907"
2011,184,40,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","375041.84730404703","201308.606928177","588595.13245446503","0.26210248662521202"
2011,184,5,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","54335.880104376804","4473.98381783888","132930.34210800999","0.62307465762108905"
2011,184,20,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","262516.90518108098","61327.687428416699","545402.24578711402","0.48247563924445802"
2011,184,16,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","646712.06529516703","12985.9899928042","1638245.4297618601","0.67318960002639305"
2011,184,3,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","10533.279216750299","0.0","26018.477878983002","0.59990952365134798"
2011,184,11,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","13498.1088228832","1083.73860732307","34856.799513490798","0.75957583528143502"
2011,184,32,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","272108.64790848101","112566.35000373999","509330.66176041198","0.37633350608437599"
2011,184,60,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","244977.864924091","153515.559199043","371607.705941202","0.22320406011246199"
2011,184,18,"167110","461","HEXAGRAMMOS DECAGRAMMUS","KELP GREENLING","SOURCIL DE VARECH","urn:lsid:marinespecies.org:taxname:240732","71926.179635219902","33411.409411145003","121551.332769727","0.31561456445863101"
2011,184,51,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","358800.04475252703","202141.09825683999","549002.22548196802","0.25363480697739499"
2011,184,25,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","186779.982625748","47091.404320049398","437877.50828058599","0.57938713032691302"
2011,184,133,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","15243405.242616801","11402344.3039876","19634439.1563491","0.13735463064688999"
2011,184,81,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","387065.84726205299","261651.49383372301","542033.85673840903","0.179024247000379"
2011,184,120,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2621893.5560281598","1844418.62974599","3627070.76603727","0.169251187175295"
2011,184,56,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","497006.00339628599","253877.91200794899","781923.11959125998","0.27381690547984999"
2011,184,119,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","3199348.7690277598","1735949.97617841","5768531.6567818699","0.37060697628779199"
2011,184,35,"172919","619","ISOPSETTA ISOLEPIS","BUTTER SOLE","PLIE À ÉCAILLES RÉGULIÈRES","urn:lsid:marinespecies.org:taxname:281189","229458.00817545899","66223.391479056605","469047.47016784502","0.44852599392484099"
2011,184,87,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","2196211.3818034702","1476639.12638534","2950513.9644301198","0.17314444807625601"
2011,184,42,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","45522.838597956703","23343.876214427899","72917.687560665901","0.28270740195962302"
2011,184,114,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","4053874.07931143","2647083.0613484802","5679000.4170465702","0.192220763700959"
2011,184,120,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","3105474.9747887198","1903958.53653168","4494933.0542250397","0.211025577559393"
2011,184,9,"172893","631","PLATICHTHYS STELLATUS","STARRY FLOUNDER","FLET ÉTOILÉ","urn:lsid:marinespecies.org:taxname:154781","298749.23342175601","17970.935792114298","842567.993294277","0.84732102604690895"
2011,184,42,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","108408.75724236001","69886.617983103904","154403.77831492099","0.20422838533217"
2011,184,56,"172928","636","PSETTICHTHYS MELANOSTICTUS","SAND SOLE","SOLE DE SABLE","urn:lsid:marinespecies.org:taxname:282396","513634.10100485501","330154.23674684","740072.25965661602","0.203292801019297"
2013,175,128,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","1534997.5045825799","1123646.87836917","2028030.6303721999","0.14461362116748999"
2013,175,38,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","1096174.21356633","691500.27435260301","1619543.83775041","0.21114465992592499"
2013,175,13,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","12450.6037507858","4492.4036105312898","21532.761851704101","0.34690506068696197"
2013,175,37,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","249779.81358887599","160729.606611836","360287.22390876198","0.20369471263362399"
2013,175,172,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","15295566.047924399","8880986.2649997696","23777052.9488093","0.25522453944645701"
2013,175,65,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","329498.68604474701","209991.53199484301","466158.34264687501","0.20182938896139299"
2013,175,47,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","80981.415677753204","51231.418406669603","112543.87586068","0.19822862440351299"
2013,175,132,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","2220800.1372258002","1380880.8727758599","3336957.32317854","0.224244227991722"
2013,175,2,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","7498.8792934017501","0.0","20896.0741044805","0.76267008563912997"
2013,175,32,"164719","226","MICROGADUS PROXIMUS","PACIFIC TOMCOD","POULAMON DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:275873","64443.404025377902","33414.425364652103","105067.184799551","0.28344726482696198"
2013,175,101,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","1771412.78296852","1066314.62904413","2594655.0567029198","0.22229016554724601"
2013,175,9,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","3851.9995806714601","1139.3661808956299","7203.6001977466103","0.40340374396145601"
2013,175,24,"630414","361","AMMODYTES PERSONATUS","PACIFIC SAND LANCE","LANÇON GOURDEAU","urn:lsid:marinespecies.org:taxname:272967","271272.21904246003","87561.498404792306","543817.28066864202","0.42633287108630602"
2013,175,17,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","24725.3736897341","8934.8330679420396","48516.951074721801","0.423552150602514"
2013,175,60,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","757084.46737734205","329348.441675918","1261102.32226336","0.31740189668437901"
2013,175,42,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","307119.67498584499","193459.50604576399","444650.328771692","0.20819894970261299"
2013,175,47,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","341140.45881535899","205210.13608539899","503417.63470525597","0.220868384365632"
2013,175,15,"166713","407","SEBASTES CAURINUS","COPPER ROCKFISH","SÉBASTE CUIVRÉ","urn:lsid:marinespecies.org:taxname:274780","227845.42208429499","60944.678070884402","449985.58651357202","0.44659744522257"
2013,175,19,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","14489.116657372801","5492.8408356212904","26135.828331310298","0.37866305423367402"
2013,175,25,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","321833.60845012899","106298.078752703","686355.97867771098","0.48456616403564001"
2013,175,44,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","423939.82294216001","201656.52438404001","700797.36960286903","0.313448761756912"
2013,175,2,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","7904.1940036872802","0.0","23609.354280932599","0.78573656645803003"
2013,175,16,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","208670.308719889","30870.608165577702","498529.94583093701","0.62057753360463996"
2013,175,9,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","388477.41616263299","21556.1443872899","879855.57860637002","0.59782830666660303"
2013,175,6,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","19009.260905425799","5285.2754939804599","35108.933421595997","0.40497066019584499"
2013,175,8,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","6411.5588979555996","793.89603912336099","14987.4473478828","0.60436356342155895"
2013,175,37,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","392090.47917168698","203835.520846072","602130.25542771805","0.263542992555793"
2013,175,58,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","509762.388536616","246545.068731746","875841.34569892404","0.29905847140598801"
2013,175,25,"167110","461","HEXAGRAMMOS DECAGRAMMUS","KELP GREENLING","SOURCIL DE VARECH","urn:lsid:marinespecies.org:taxname:240732","102635.273085964","49019.324365044798","168589.48219934001","0.29471208892044698"
2013,175,26,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","91212.146460884702","47132.901338568001","148889.069915892","0.27948770219441499"
2013,175,29,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","381955.86333102698","89180.268091457794","874435.52771626704","0.59090734249071497"
2013,175,133,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","14033766.841528701","9661667.7858505007","19169941.246208299","0.17280189168016399"
2013,175,79,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","411541.20839908399","289709.29662487999","558221.53011241404","0.165131992117828"
2013,175,116,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2595678.8697705199","1847877.5635615301","3458004.5344874798","0.159059486436642"
2013,175,61,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","541445.43874120899","273227.04548062698","890242.45856502501","0.29716221067892501"
2013,175,124,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","3180337.7563966601","2580213.3548019999","3880019.6561277602","0.103604185884873"
2013,175,44,"172919","619","ISOPSETTA ISOLEPIS","BUTTER SOLE","PLIE À ÉCAILLES RÉGULIÈRES","urn:lsid:marinespecies.org:taxname:281189","291788.08661230502","150889.93838628099","451427.99997515499","0.26440171183092598"
2013,175,94,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","4192621.1540415902","2760455.26133748","6171170.4422690598","0.209627185946127"
2013,175,35,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","32374.1402788173","16920.625884699799","52504.4317742696","0.282652403086602"
2013,175,107,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","4299977.2618002202","2726411.6134013701","5922043.7194873001","0.188729569758087"
2013,175,113,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","7938383.5961036999","5030596.8951202501","11286047.324091399","0.19365137140226399"
2013,175,11,"172893","631","PLATICHTHYS STELLATUS","STARRY FLOUNDER","FLET ÉTOILÉ","urn:lsid:marinespecies.org:taxname:154781","332912.16062620701","53255.000007936702","803402.90931886097","0.61732715768875401"
2013,175,41,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","135705.09794969999","72940.768539688797","226150.250610719","0.290714273358746"
2013,175,53,"172928","636","PSETTICHTHYS MELANOSTICTUS","SAND SOLE","SOLE DE SABLE","urn:lsid:marinespecies.org:taxname:282396","844748.62876043201","466211.03961623501","1517306.88757499","0.32424078676574197"
2015,148,77,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","941872.90543966298","468994.25315034302","1703142.46514537","0.34852177245018101"
2015,148,35,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","351137.09484098898","208766.97018911","515892.49154001602","0.21847318213160699"
2015,148,19,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","14783.0390502174","9084.4817563386296","20866.775529696501","0.20701913578037101"
2015,148,29,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","151615.12146340599","86094.265135244903","246819.250759307","0.27611479559657498"
2015,148,135,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","8670642.7111191191","5966325.0600253399","12078092.193689","0.183505466413482"
2015,148,69,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","435688.757866951","241008.26433696999","718125.35367644799","0.28745858325207602"
2015,148,59,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","455664.64580964501","189381.93592388","828200.24347513099","0.37168515458549001"
2015,148,107,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","920394.05726570694","595520.78770392097","1359959.2205757799","0.21150231902605299"
2015,148,5,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","13649.592746640499","1507.1894220458701","32085.719570684902","0.62482571763509898"
2015,148,40,"164719","226","MICROGADUS PROXIMUS","PACIFIC TOMCOD","POULAMON DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:275873","205459.59192396401","69601.791151474798","413383.13423021202","0.43278095534340799"
2015,148,89,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","1920097.09318944","974412.62372861896","3057559.9566962998","0.269366045030771"
2015,148,16,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","3621.9298582958299","968.10456874462898","7890.6505709242701","0.53457317463472798"
2015,148,21,"630414","361","AMMODYTES PERSONATUS","PACIFIC SAND LANCE","LANÇON GOURDEAU","urn:lsid:marinespecies.org:taxname:272967","307751.50684634497","30050.604310220599","699303.20980857301","0.59539211903192901"
2015,148,22,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","48544.438826229598","18861.737491121799","90055.7143113325","0.37582947367377101"
2015,148,53,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","239077.87154138001","125622.37859927","385952.65674264601","0.280235989406798"
2015,148,38,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","270368.02187398099","175446.86165906899","390782.16294715402","0.20120760377424499"
2015,148,48,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","256241.954297169","156201.984512647","374615.11058274499","0.218787822610372"
2015,148,12,"166713","407","SEBASTES CAURINUS","COPPER ROCKFISH","SÉBASTE CUIVRÉ","urn:lsid:marinespecies.org:taxname:274780","135205.66223044699","40215.078495365597","260983.83904730499","0.41895280437865001"
2015,148,7,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","2549.8599132832001","737.01670589862204","4896.3084922100297","0.42712400898296798"
2015,148,28,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","406678.11395182199","96744.5571647295","836252.85962676594","0.468245904908698"
2015,148,32,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","270423.577238611","126245.471613355","453534.04456656898","0.30860252726424198"
2015,148,2,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","10581.9162958949","0.0","28441.527670423198","0.75013861356183098"
2015,148,14,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","169351.68451392301","13817.6340153361","474263.21972996701","0.74057122036899004"
