"Survey Year","Set count","Number of positive sets","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Biomass index","Lower interval","Upper interval","CV"
2005,221,74,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","955235.73630879598","305208.140397785","1993101.94768179","0.47896488685758598"
2005,221,84,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","894457.18286269903","731334.79452904395","1046884.76268663","8.7594212348186207E-2"
2005,221,124,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","1094011.83442422","777408.13804699201","1453419.42775","0.16127091008767899"
2005,221,63,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","521603.43063326401","302018.021380027","787984.12163883401","0.23120585907526001"
2005,221,5,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","18223.573153117599","3196.1385806745898","39897.029066691","0.52108161065539405"
2005,221,14,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","14396.1956656741","2115.49151801276","36960.058910846601","0.72633559062938902"
2005,221,26,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","358043.49940670002","115909.903359738","667023.43499274598","0.40496806941619301"
2005,221,204,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","13626796.937494099","9485145.6755969692","18346111.4478813","0.169564824914333"
2005,221,65,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","402959.110270718","168230.000393475","742841.44643794396","0.373295128142826"
2005,221,194,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","1930932.21064028","1610554.1178387001","2278437.98716419","8.5491888490203297E-2"
2005,221,84,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","918098.80053488095","524486.80124845798","1355017.17128646","0.23074208988193801"
2005,221,81,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","1120705.7439174301","707154.45540294796","1610237.1125149699","0.20614164388519499"
2005,221,33,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","1004095.17318652","517959.05264163302","1667617.7503611201","0.296349394419681"
2005,221,104,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","62529.238860451202","47895.387662984598","81060.184362512504","0.134275573664102"
2005,221,174,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","1845106.97938186","1485512.74587798","2225730.1468549198","9.8687613664622101E-2"
2005,221,79,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","840067.72294053901","549996.69312342198","1166596.71256542","0.186036145177357"
2005,221,14,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","28863.4467768371","9382.47133824505","56069.185490057796","0.44221978506905202"
2007,255,117,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","1041679.53506766","649712.09572104202","1518994.0504878601","0.20448888363888801"
2007,255,8,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","438561.92700779898","67215.904723109794","1077001.4741643199","0.65406723741863904"
2007,255,14,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","16007.4794918239","6782.4642901958396","28250.3275673684","0.32975323841584903"
2007,255,52,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","279728.59618550201","187765.277159363","392591.19883671397","0.19596252161114899"
2007,255,194,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1471542.7792657299","723002.41585630295","2465922.4730092799","0.30927093454215698"
2007,255,20,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","31694.458606678101","11786.539317282501","56448.835616965996","0.37225458754558"
2007,255,38,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","14135.779529285501","7602.8076495715604","21792.687149732999","0.25814854222898997"
2007,255,105,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","434516.13281809998","248928.90431371599","702530.29312429996","0.26288865396762001"
2007,255,146,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","3189958.2393906498","1724739.0775643301","5120264.7604089696","0.28353583042817798"
2007,255,115,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","511297.63232386002","290505.87158514297","776142.78149932099","0.244208587502207"
2007,255,57,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","43097.350338478704","17339.474059252301","76381.7281801801","0.35492038372502399"
2007,255,61,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","288644.574832429","147008.82045353501","480047.76173375302","0.30485228553999999"
2007,255,147,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","10359322.090817301","7559536.6931555998","13877117.9673144","0.15400310450574001"
2007,255,130,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","888265.98782452499","572928.75619405403","1402110.3922063899","0.24496711962223899"
2007,255,8,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","120775.863459121","45943.261349598397","196009.09337143501","0.327740333238493"
2007,255,159,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","3379018.1353736701","2180624.1963416799","5023006.8451338103","0.216795333975664"
2007,255,33,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","183610.224342703","48509.673626468","385043.819450034","0.47359786934839299"
2007,255,45,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","854654.69646526605","138450.84334474601","1900181.2119964401","0.55529530432699203"
2007,255,67,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","132251.52893860301","62816.951690688104","236407.04731551299","0.33069062891839202"
2007,255,11,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","35204.826344007903","8128.5581393242401","75234.760272081199","0.48229289447441698"
2007,255,45,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1175278.78490331","400297.810166432","2033068.69465139","0.36163388876385399"
2007,255,32,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","54010.444504487801","23715.3734047855","94219.004488117804","0.33017072056591901"
2007,255,13,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","152634.553523529","30262.164297830801","360402.662276424","0.60060391499247701"
2007,255,14,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","46451.816287807102","19946.1067354242","85572.743280081297","0.34544705028820599"
2007,255,38,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","597922.17933990201","234151.127641164","1056569.0066426201","0.35030242069510598"
2007,255,63,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","2105431.4778665602","938815.89617960597","3653982.9868691298","0.33189820080562299"
2007,255,72,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","1388158.7819832601","628721.322227575","2290387.5819685301","0.30688366859891197"
2007,255,33,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","130690.96780893901","80554.340520358499","187251.71120257699","0.20573612683437301"
2007,255,21,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","5297.9092757277003","1846.8023020673199","10962.4651368132","0.44504439678541602"
2007,255,73,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","716482.33580963104","203473.33191625201","1449101.1638499401","0.45228240981242401"
2007,255,87,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","495907.00377288699","382867.42520233802","613152.49239282997","0.119708338684337"
2007,255,112,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","837707.86224697402","635247.72946438298","1047431.9210668399","0.124681660026509"
2007,255,73,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","549674.38042248401","354568.93649126397","795881.43342083006","0.19657326864386601"
2007,255,3,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","7848.2453827397603","0.0","17432.074153672202","0.57274687441429695"
2007,255,15,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","4687.2418587466","1804.22015293705","8952.3675893203108","0.39399349595251698"
2007,255,39,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","185688.69225970501","56920.993291371102","368287.93496462499","0.42533224070342401"
2007,255,235,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","7409230.4759941502","5519824.5993538704","9487284.8062152397","0.13587620804140299"
2007,255,93,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","208674.10909945201","143645.734163844","298923.759453604","0.182543783362343"
2007,255,200,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","914392.83532353095","746396.74977984501","1111504.22442824","0.101125914170357"
2007,255,79,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","335740.51664301701","189128.72561160801","552207.04129174806","0.27038874377087102"
2007,255,73,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","1263176.8477866701","771930.20566449501","1885439.31533569","0.23156039692445801"
2007,255,40,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","640169.21445518301","238642.124583233","1241787.89939925","0.39536091656344602"
2007,255,100,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","37722.887035525397","21600.7423586242","57331.391745786801","0.246210665662216"
2007,255,156,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","875595.19881285494","620901.278310364","1181229.4840267701","0.164487685430801"
2007,255,65,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","347206.84742965898","207219.79348477401","510879.90675378102","0.23502873988766801"
2007,255,13,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","14981.011134821199","6136.3847764040502","27705.885977350499","0.37123716141012703"
2009,230,153,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","2888594.2068509501","1439271.28556833","4591754.47544776","0.27692666595785698"
2009,230,7,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","70204.594787108494","12107.5308384687","142664.913946549","0.51668679991212796"
2009,230,18,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","15426.335880496599","7415.7865075264499","24206.7864090277","0.28115107423414298"
2009,230,53,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","284776.15182000701","184077.78696929899","407734.92244807997","0.19903923373467899"
2009,230,175,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","870900.15603741095","558353.13708189002","1245897.3794474199","0.20665194252779101"
2009,230,7,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","5409.6626691416504","538.67392855137405","11569.834957937001","0.52653468736729703"
2009,230,37,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","77446.136946216706","39923.184993061201","133643.11769775001","0.29782929820230197"
2009,230,93,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","560241.99090213503","312499.56470340799","861117.116206281","0.248559204091651"
2009,230,83,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","2312172.2903984701","1665818.0847030999","3011901.8703010199","0.15004147944874599"
2009,230,83,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","366764.82744640199","215173.31593261199","528766.08802465606","0.22543718946605301"
2009,230,50,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","60412.479750667","23880.947665420499","112977.49979229301","0.36554103260162202"
2009,230,60,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","372258.42695582798","213883.139631125","580445.83650062198","0.26844572717766202"
2009,230,144,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","12405332.650584601","7781650.9812640203","18449219.618138701","0.21950404572863"
2009,230,108,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","762445.49659428396","563447.09273940395","998805.45245304098","0.14311118475491999"
2009,230,5,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","66591.415468235398","12353.3560768444","131574.757594027","0.47754542409803802"
2009,230,138,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","3982541.5096198199","2214589.1552532101","6427294.7159262002","0.27060337820448599"
2009,230,23,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","183550.596620931","42142.358835597399","372168.073132644","0.474556747132996"
2009,230,49,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","1198050.8578367501","226605.60999737901","2956135.4674055702","0.64945418089401297"
2009,230,59,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","160271.95753725499","85156.589574448895","264263.55662946298","0.28549045671017198"
2009,230,14,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","55035.808459810403","18099.022112793398","111386.546790564","0.45955452455554102"
2009,230,55,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","2384196.0252868398","506173.73415404902","5838539.9777567899","0.64765954066972797"
2009,230,24,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","39404.134617651602","18465.499054759199","65134.464606979098","0.29163064441342301"
2009,230,10,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","54539.797768327502","16379.815713658099","100010.29077320801","0.40018318725636698"
2009,230,12,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","89450.664618751995","19900.118715874902","206136.18616170899","0.62694303630079196"
2009,230,58,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","3299543.5256990101","1241841.93560502","5433171.75181014","0.32600887265546302"
2009,230,54,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","1715872.8591462499","834609.90548949502","2754223.2044948698","0.27055098940870498"
2009,230,60,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","2604772.38453044","823199.77684776601","5011118.87050205","0.42921658783288502"
2009,230,22,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","131598.205111313","70000.418104213706","205404.30795568999","0.26033650591805602"
2009,230,14,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","2547.7535340825102","1040.63518128895","4704.8553541557003","0.35693411308586398"
2009,230,54,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","362651.05484523898","121943.337429262","659958.27592372196","0.396048819697573"
2009,230,90,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","793380.01768611395","591934.08542545198","1017676.34384866","0.13784989661055999"
2009,230,138,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","954272.37024076201","743744.36285581603","1193968.52061971","0.121533375439818"
2009,230,62,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","711378.35422729503","369026.07183561497","1143863.3239059099","0.27692117828982399"
2009,230,3,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","10596.0775214034","0.0","24904.7460289847","0.63195034651441995"
2009,230,13,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","2896.3669443795302","1082.40658363125","5532.4141513413097","0.36883266838058099"
2009,230,26,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","158822.910316897","50226.978990377604","302393.043541144","0.41808112419742899"
2009,230,210,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","9317387.2588326093","7177100.8652902199","11705028.189233501","0.12550542074613"
2009,230,85,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","283832.302176875","171307.04852084201","437453.97210456","0.244381055910009"
2009,230,174,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","1073583.0249405401","823604.01459738205","1346555.8351609199","0.12718363925416701"
2009,230,69,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","258829.78142465101","162252.48806926201","389996.54551695898","0.22072144519402301"
2009,230,67,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","969385.063766059","584645.49341322901","1548211.32677447","0.25071409479617901"
2009,230,40,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","774618.37312823394","350757.02470573498","1385195.8320342801","0.33665407122772201"
2009,230,98,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","43318.430450705098","33049.082476851399","55296.539222017702","0.13495387104804901"
2009,230,144,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","1037197.11553412","782353.99311253603","1308769.15361981","0.128261166812004"
2009,230,64,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","553286.655925047","283047.63884316199","974294.05301415804","0.335404908945305"
2009,230,13,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","14057.619179114499","5302.4739475075403","27665.214213429099","0.41198699044176301"
2011,248,121,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","1426775.2239985201","639345.09683741303","2483076.6248042202","0.33946512686584501"
2011,248,5,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","18378.906491891401","1783.5525599780001","44453.015117059702","0.60760168120075098"
2011,248,13,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","10762.6703282975","4498.0623641468201","17566.6415124423","0.30963475205899599"
2011,248,68,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","379839.87409544899","279745.20703728899","483121.35917205602","0.13488422770914901"
2011,248,205,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1813499.5199835701","1192636.34385294","2651108.8595181699","0.211792862306144"
2011,248,14,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","5857.4625508130803","2658.7575419179602","9667.9148473626592","0.29043103337778298"
2011,248,37,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","69881.186676231504","31964.0380111384","115321.00019022","0.31546305292433102"
2011,248,97,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","1018268.7649294999","631524.94461097696","1485775.5949834201","0.20908343672727001"
2011,248,59,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","1305599.5133378401","693220.72818529198","2104234.23990103","0.28393441061758601"
2011,248,107,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","2594213.1546717798","732198.86359845602","5602782.0508465404","0.54187662237433298"
2011,248,67,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","113168.141825442","65511.024126875898","166037.403785495","0.22636442927226699"
2011,248,58,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","2792468.0919755301","196871.435458914","7221366.7944141701","0.73461735198518296"
